,Country name,Regional indicator,Ladder score,Standard error of ladder score,upperwhisker,lowerwhisker,Logged GDP per capita,Social support,Healthy life expectancy,Freedom to make life choices,Generosity,Perceptions of corruption,Ladder score in Dystopia,Explained by: Log GDP per capita,Explained by: Social support,Explained by: Healthy life expectancy,Explained by: Freedom to make life choices,Explained by: Generosity,Explained by: Perceptions of corruption,Dystopia + residual,Overall rank,Country or region,Score,GDP per capita,Country,Region,Happiness Rank,Happiness Score,Standard Error,Economy (GDP per Capita),Family,Health (Life Expectancy),Freedom,Trust (Government Corruption),Dystopia Residual,Lower Confidence Interval,Upper Confidence Interval,Happiness.Rank,Happiness.Score,Whisker.high,Whisker.low,Economy..GDP.per.Capita.,Health..Life.Expectancy.,Trust..Government.Corruption.,Dystopia.Residual
827,,,,,,,,,,,0.02736,,,,,,,,,,,,,,Russia,Central and Eastern Europe,56.0,5.856,,1.23228,1.05261,0.58991,0.32682,0.03586,2.59115,5.789,5.923,,,,,,,,
828,,,,,,,,,,,0.14443,,,,,,,,,,,,,,Poland,Central and Eastern Europe,57.0,5.835,,1.24585,1.04685,0.69058,0.4519,0.055,2.20035,5.749,5.921,,,,,,,,
829,,,,,,,,,,,0.18824,,,,,,,,,,,,,,South Korea,Eastern Asia,57.0,5.835,,1.35948,0.72194,0.88645,0.25168,0.07716,2.35015,5.747,5.923,,,,,,,,
830,,,,,,,,,,,0.21698,,,,,,,,,,,,,,Bolivia,Latin America and Caribbean,59.0,5.822,,0.79422,0.83779,0.4697,0.50961,0.07746,2.91635,5.74,5.904,,,,,,,,
831,,,,,,,,,,,0.02025,,,,,,,,,,,,,,Lithuania,Central and Eastern Europe,60.0,5.813,,1.2692,1.06411,0.64674,0.18929,0.0182,2.60525,5.734,5.892,,,,,,,,
832,,,,,,,,,,,0.13942,,,,,,,,,,,,,,Belarus,Central and Eastern Europe,61.0,5.802,,1.13062,1.04993,0.63104,0.29091,0.17457,2.38582,5.723,5.881,,,,,,,,
833,,,,,,,,,,,0.26322,,,,,,,,,,,,,,North Cyprus,Western Europe,62.0,5.771,,1.31141,0.81826,0.84142,0.43596,0.16578,1.93447,5.67,5.872,,,,,,,,
834,,,,,,,,,,,0.25738,,,,,,,,,,,,,,Slovenia,Central and Eastern Europe,63.0,5.768,,1.29947,1.05613,0.79151,0.53164,0.03635,1.79522,5.683,5.853,,,,,,,,
835,,,,,,,,,,,0.14527,,,,,,,,,,,,,,Peru,Latin America and Caribbean,64.0,5.743,,0.99602,0.81255,0.62994,0.37502,0.05292,2.73117,5.647,5.839,,,,,,,,
836,,,,,,,,,,,0.22567,,,,,,,,,,,,,,Turkmenistan,Central and Eastern Europe,65.0,5.658,,1.08017,1.03817,0.44006,0.37408,0.28467,2.21489,5.58,5.736,,,,,,,,
837,,,,,,,,,,,0.36951,,,,,,,,,,,,,,Mauritius,Sub-Saharan Africa,66.0,5.648,,1.14372,0.75695,0.66189,0.46145,0.05203,2.20223,5.507,5.789,,,,,,,,
838,,,,,,,,,,,0.17087,,,,,,,,,,,,,,Libya,Middle East and Northern Africa,67.0,5.615,,1.06688,0.95076,0.52304,0.40672,0.10339,2.39374,5.406,5.824,,,,,,,,
839,,,,,,,,,,,0.17445,,,,,,,,,,,,,,Latvia,Central and Eastern Europe,68.0,5.56,,1.21788,0.95025,0.63952,0.27996,0.0889,2.20859,5.486,5.634,,,,,,,,
840,,,,,,,,,,,0.27906,,,,,,,,,,,,,,Cyprus,Western Europe,69.0,5.546,,1.31857,0.70697,0.8488,0.29507,0.05228,2.04497,5.442,5.65,,,,,,,,
841,,,,,,,,,,,0.25296,,,,,,,,,,,,,,Paraguay,Latin America and Caribbean,70.0,5.538,,0.89373,1.11111,0.58295,0.46235,0.07396,2.16091,5.453,5.623,,,,,,,,
842,,,,,,,,,,,0.12889,,,,,,,,,,,,,,Romania,Central and Eastern Europe,71.0,5.528,,1.1697,0.72803,0.67602,0.36712,0.00679,2.45184,5.427,5.629,,,,,,,,
843,,,,,,,,,,,0.08423,,,,,,,,,,,,,,Estonia,Central and Eastern Europe,72.0,5.517,,1.27964,1.05163,0.68098,0.41511,0.18519,1.81985,5.437,5.597,,,,,,,,
844,,,,,,,,,,,0.22245,,,,,,,,,,,,,,Jamaica,Latin America and Caribbean,73.0,5.51,,0.89333,0.96372,0.59469,0.43597,0.04294,2.35682,5.315,5.705,,,,,,,,
845,,,,,,,,,,,0.18434,,,,,,,,,,,,,,Croatia,Central and Eastern Europe,74.0,5.488,,1.18649,0.60809,0.70524,0.23907,0.04002,2.52462,5.402,5.574,,,,,,,,
846,,,,,,,,,,,0.40097,,,,,,,,,,,,,,Hong Kong,Eastern Asia,75.0,5.458,,1.5107,0.87021,0.95277,0.48079,0.31647,0.92614,5.362,5.554,,,,,,,,
847,,,,,,,,,,,0.27225,,,,,,,,,,,,,,Somalia,Sub-Saharan Africa,76.0,5.44,,0.0,0.33613,0.11466,0.56778,0.3118,3.83772,5.321,5.559,,,,,,,,
848,,,,,,,,,,,0.27992,,,,,,,,,,,,,,Kosovo,Central and Eastern Europe,77.0,5.401,,0.90145,0.66062,0.54,0.14396,0.06547,2.80998,5.308,5.494,,,,,,,,
849,,,,,,,,,,,0.04707,,,,,,,,,,,,,,Turkey,Middle East and Northern Africa,78.0,5.389,,1.16492,0.87717,0.64718,0.23889,0.12348,2.29074,5.295,5.483,,,,,,,,
850,,,,,,,,,,,0.56521,,,,,,,,,,,,,,Indonesia,Southeastern Asia,79.0,5.314,,0.95104,0.87625,0.49374,0.39237,0.00322,2.03171,5.237,5.391,,,,,,,,
851,,,,,,,,,,,0.14262,,,,,,,,,,,,,,Jordan,Middle East and Northern Africa,80.0,5.303,,0.99673,0.86216,0.60712,0.36023,0.13297,2.20142,5.187,5.419,,,,,,,,
852,,,,,,,,,,,0.0564,,,,,,,,,,,,,,Azerbaijan,Central and Eastern Europe,81.0,5.291,,1.12373,0.76042,0.54504,0.35327,0.17914,2.2735,5.226,5.356,,,,,,,,
853,,,,,,,,,,,0.21674,,,,,,,,,,,,,,Philippines,Southeastern Asia,82.0,5.279,,0.81217,0.87877,0.47036,0.54854,0.11757,2.23484,5.16,5.398,,,,,,,,
854,,,,,,,,,,,0.04959,,,,,,,,,,,,,,China,Eastern Asia,83.0,5.245,,1.0278,0.79381,0.73561,0.44012,0.02745,2.17087,5.199,5.291,,,,,,,,
855,,,,,,,,,,,0.48546,,,,,,,,,,,,,,Bhutan,Southern Asia,84.0,5.196,,0.8527,0.90836,0.49759,0.46074,0.1616,1.82916,5.138,5.254,,,,,,,,
856,,,,,,,,,,,0.38432,,,,,,,,,,,,,,Kyrgyzstan,Central and Eastern Europe,85.0,5.185,,0.56044,0.95434,0.55449,0.40212,0.04762,2.28136,5.103,5.267,,,,,,,,
857,,,,,,,,,,,0.20737,,,,,,,,,,,,,,Serbia,Central and Eastern Europe,86.0,5.177,,1.03437,0.81329,0.6458,0.15718,0.04339,2.27539,5.083,5.271,,,,,,,,
858,,,,,,,,,,,0.29889,,,,,,,,,,,,,,Bosnia and Herzegovina,Central and Eastern Europe,87.0,5.163,,0.93383,0.64367,0.70766,0.09511,0.0,2.48406,5.063,5.263,,,,,,,,
859,,,,,,,,,,,0.17191,,,,,,,,,,,,,,Montenegro,Central and Eastern Europe,88.0,5.161,,1.07838,0.74173,0.63533,0.15111,0.12721,2.25531,5.055,5.267,,,,,,,,
860,,,,,,,,,,,0.21286,,,,,,,,,,,,,,Dominican Republic,Latin America and Caribbean,89.0,5.155,,1.02787,0.99496,0.57669,0.52259,0.12372,1.69626,5.037,5.273,,,,,,,,
861,,,,,,,,,,,0.04053,,,,,,,,,,,,,,Morocco,Middle East and Northern Africa,90.0,5.151,,0.84058,0.38595,0.59471,0.25646,0.08404,2.94891,5.058,5.244,,,,,,,,
862,,,,,,,,,,,0.099,,,,,,,,,,,,,,Hungary,Central and Eastern Europe,91.0,5.145,,1.24142,0.93164,0.67608,0.1977,0.04472,1.95473,5.056,5.234,,,,,,,,
863,,,,,,,,,,,0.31185,,,,,,,,,,,,,,Pakistan,Southern Asia,92.0,5.132,,0.68816,0.26135,0.40306,0.14622,0.1388,3.18286,5.038,5.226,,,,,,,,
864,,,,,,,,,,,0.23693,,,,,,,,,,,,,,Lebanon,Middle East and Northern Africa,93.0,5.129,,1.12268,0.64184,0.76171,0.26228,0.03061,2.07339,5.031,5.227,,,,,,,,
865,,,,,,,,,,,0.11691,,,,,,,,,,,,,,Portugal,Western Europe,94.0,5.123,,1.27607,0.94367,0.79363,0.44727,0.01521,1.53015,5.03,5.216,,,,,,,,
866,,,,,,,,,,,0.23507,,,,,,,,,,,,,,Macedonia,Central and Eastern Europe,95.0,5.121,,1.0193,0.78236,0.64738,0.27668,0.07047,2.08947,5.017,5.225,,,,,,,,
867,,,,,,,,,,,0.25075,,,,,,,,,,,,,,Vietnam,Southeastern Asia,96.0,5.061,,0.74037,0.79117,0.66157,0.55954,0.11556,1.9418,4.991,5.131,,,,,,,,
868,,,,,,,,,,,0.51479,,,,,,,,,,,,,,Somaliland Region,Sub-Saharan Africa,97.0,5.057,,0.25558,0.75862,0.33108,0.3913,0.36794,2.43801,4.934,5.18,,,,,,,,
869,,,,,,,,,,,0.03936,,,,,,,,,,,,,,Tunisia,Middle East and Northern Africa,98.0,5.045,,0.97724,0.43165,0.59577,0.23553,0.0817,2.68413,4.965,5.125,,,,,,,,
870,,,,,,,,,,,0.0,,,,,,,,,,,,,,Greece,Western Europe,99.0,5.033,,1.24886,0.75473,0.80029,0.05822,0.04127,2.12944,4.935,5.131,,,,,,,,
871,,,,,,,,,,,0.25998,,,,,,,,,,,,,,Tajikistan,Central and Eastern Europe,100.0,4.996,,0.48835,0.75602,0.53119,0.43408,0.13509,2.39106,4.923,5.069,,,,,,,,
872,,,,,,,,,,,0.34539,,,,,,,,,,,,,,Mongolia,Eastern Asia,101.0,4.907,,0.98853,1.08983,0.55469,0.35972,0.03285,1.53586,4.838,4.976,,,,,,,,
873,,,,,,,,,,,0.43079,,,,,,,,,,,,,,Laos,Southeastern Asia,102.0,4.876,,0.68042,0.5497,0.38291,0.52168,0.22423,2.08637,4.742,5.01,,,,,,,,
874,,,,,,,,,,,0.23219,,,,,,,,,,,,,,Nigeria,Sub-Saharan Africa,103.0,4.875,,0.75216,0.64498,0.05108,0.27854,0.0305,2.88586,4.75,5.0,,,,,,,,
875,,,,,,,,,,,0.2044,,,,,,,,,,,,,,Honduras,Latin America and Caribbean,104.0,4.871,,0.69429,0.75596,0.58383,0.26755,0.06906,2.29551,4.75,4.992,,,,,,,,
876,,,,,,,,,,,0.38538,,,,,,,,,,,,,,Iran,Middle East and Northern Africa,105.0,4.813,,1.11758,0.38857,0.64232,0.22544,0.0557,1.99817,4.703,4.923,,,,,,,,
877,,,,,,,,,,,0.17866,,,,,,,,,,,,,,Zambia,Sub-Saharan Africa,106.0,4.795,,0.61202,0.6376,0.23573,0.42662,0.11479,2.58991,4.645,4.945,,,,,,,,
878,,,,,,,,,,,0.3816,,,,,,,,,,,,,,Nepal,Southern Asia,107.0,4.793,,0.44626,0.69699,0.50073,0.37012,0.07008,2.32694,4.698,4.888,,,,,,,,
879,,,,,,,,,,,0.11154,,,,,,,,,,,,,,Palestinian Territories,Middle East and Northern Africa,108.0,4.754,,0.67024,0.71629,0.56844,0.17744,0.10613,2.40364,4.649,4.859,,,,,,,,
880,,,,,,,,,,,0.1684,,,,,,,,,,,,,,Albania,Central and Eastern Europe,109.0,4.655,,0.9553,0.50163,0.73007,0.31866,0.05301,1.92816,4.546,4.764,,,,,,,,
881,,,,,,,,,,,0.19132,,,,,,,,,,,,,,Bangladesh,Southern Asia,110.0,4.643,,0.54177,0.24749,0.52989,0.39778,0.12583,2.60904,4.56,4.726,,,,,,,,
882,,,,,,,,,,,0.23897,,,,,,,,,,,,,,Sierra Leone,Sub-Saharan Africa,111.0,4.635,,0.36485,0.628,0.0,0.30685,0.08196,3.01402,4.505,4.765,,,,,,,,
883,,,,,,,,,,,0.19589,,,,,,,,,,,,,,Iraq,Middle East and Northern Africa,112.0,4.575,,1.07474,0.59205,0.51076,0.24856,0.13636,1.81657,4.446,4.704,,,,,,,,
884,,,,,,,,,,,0.07795,,,,,,,,,,,,,,Namibia,Sub-Saharan Africa,113.0,4.574,,0.93287,0.70362,0.34745,0.48614,0.10398,1.92198,4.374,4.774,,,,,,,,
885,,,,,,,,,,,0.2268,,,,,,,,,,,,,,Cameroon,Sub-Saharan Africa,114.0,4.513,,0.52497,0.62542,0.12698,0.42736,0.06126,2.5198,4.417,4.609,,,,,,,,
886,,,,,,,,,,,0.29522,,,,,,,,,,,,,,Ethiopia,Sub-Saharan Africa,115.0,4.508,,0.29283,0.37932,0.34578,0.36703,0.1717,2.65614,4.425,4.591,,,,,,,,
887,,,,,,,,,,,0.13656,,,,,,,,,,,,,,South Africa,Sub-Saharan Africa,116.0,4.459,,1.02416,0.96053,0.18611,0.42483,0.08415,1.64227,4.371,4.547,,,,,,,,
888,,,,,,,,,,,0.46978,,,,,,,,,,,,,,Sri Lanka,Southern Asia,117.0,4.415,,0.97318,0.84783,0.62007,0.50817,0.07964,0.91681,4.322,4.508,,,,,,,,
889,,,,,,,,,,,0.25028,,,,,,,,,,,,,,India,Southern Asia,118.0,4.404,,0.74036,0.29247,0.45091,0.40285,0.08722,2.18032,4.351,4.457,,,,,,,,
890,,,,,,,,,,,0.81971,,,,,,,,,,,,,,Myanmar,Southeastern Asia,119.0,4.395,,0.34112,0.69981,0.3988,0.42692,0.20243,1.50655,4.327,4.463,,,,,,,,
891,,,,,,,,,,,0.12706,,,,,,,,,,,,,,Egypt,Middle East and Northern Africa,120.0,4.362,,0.95395,0.49813,0.52116,0.18847,0.10393,1.96895,4.259,4.465,,,,,,,,
892,,,,,,,,,,,0.07793,,,,,,,,,,,,,,Armenia,Central and Eastern Europe,121.0,4.36,,0.86086,0.62477,0.64083,0.14037,0.03616,1.97864,4.266,4.454,,,,,,,,
893,,,,,,,,,,,0.41328,,,,,,,,,,,,,,Kenya,Sub-Saharan Africa,122.0,4.356,,0.52267,0.7624,0.30147,0.40576,0.06686,1.88326,4.259,4.453,,,,,,,,
894,,,,,,,,,,,0.20363,,,,,,,,,,,,,,Ukraine,Central and Eastern Europe,123.0,4.324,,0.87287,1.01413,0.58628,0.12859,0.01829,1.50066,4.236,4.412,,,,,,,,
895,,,,,,,,,,,0.21203,,,,,,,,,,,,,,Ghana,Sub-Saharan Africa,124.0,4.276,,0.63107,0.49353,0.29681,0.40973,0.0326,2.2002,4.185,4.367,,,,,,,,
896,,,,,,,,,,,0.25458,,,,,,,,,,,,,,Congo (Kinshasa),Sub-Saharan Africa,125.0,4.272,,0.05661,0.80676,0.188,0.15602,0.06075,2.74924,4.191,4.353,,,,,,,,
897,,,,,,,,,,,0.06786,,,,,,,,,,,,,,Georgia,Central and Eastern Europe,126.0,4.252,,0.83792,0.19249,0.64035,0.32461,0.3188,1.87031,4.164,4.34,,,,,,,,
898,,,,,,,,,,,0.12077,,,,,,,,,,,,,,Congo (Brazzaville),Sub-Saharan Africa,127.0,4.236,,0.77109,0.47799,0.28212,0.37938,0.09753,2.10681,4.107,4.365,,,,,,,,
899,,,,,,,,,,,0.19103,,,,,,,,,,,,,,Senegal,Sub-Saharan Africa,128.0,4.219,,0.44314,0.77416,0.40457,0.31056,0.11681,1.97861,4.151,4.287,,,,,,,,
900,,,,,,,,,,,0.12793,,,,,,,,,,,,,,Bulgaria,Central and Eastern Europe,129.0,4.217,,1.11306,0.92542,0.67806,0.21219,0.00615,1.15377,4.104,4.33,,,,,,,,
901,,,,,,,,,,,0.22686,,,,,,,,,,,,,,Mauritania,Sub-Saharan Africa,130.0,4.201,,0.61391,0.84142,0.28639,0.1268,0.17955,1.9263,4.127,4.275,,,,,,,,
902,,,,,,,,,,,0.18503,,,,,,,,,,,,,,Zimbabwe,Sub-Saharan Africa,131.0,4.193,,0.35041,0.71478,0.1595,0.25429,0.08582,2.4427,4.101,4.285,,,,,,,,
903,,,,,,,,,,,0.30968,,,,,,,,,,,,,,Malawi,Sub-Saharan Africa,132.0,4.156,,0.08709,0.147,0.29364,0.4143,0.07564,2.82859,4.041,4.271,,,,,,,,
904,,,,,,,,,,,0.18077,,,,,,,,,,,,,,Sudan,Sub-Saharan Africa,133.0,4.139,,0.63069,0.81928,0.29759,0.0,0.10039,2.10995,3.928,4.35,,,,,,,,
905,,,,,,,,,,,0.06244,,,,,,,,,,,,,,Gabon,Sub-Saharan Africa,134.0,4.121,,1.15851,0.72368,0.3494,0.28098,0.09314,1.45332,4.03,4.212,,,,,,,,
906,,,,,,,,,,,0.21064,,,,,,,,,,,,,,Mali,Sub-Saharan Africa,135.0,4.073,,0.31292,0.86333,0.16347,0.27544,0.13647,2.11087,3.988,4.158,,,,,,,,
907,,,,,,,,,,,0.47958,,,,,,,,,,,,,,Haiti,Latin America and Caribbean,136.0,4.028,,0.34097,0.29561,0.27494,0.12072,0.14476,2.37116,3.893,4.163,,,,,,,,
908,,,,,,,,,,,0.12425,,,,,,,,,,,,,,Botswana,Sub-Saharan Africa,137.0,3.974,,1.09426,0.89186,0.34752,0.44089,0.10769,0.96741,3.875,4.073,,,,,,,,
909,,,,,,,,,,,0.1827,,,,,,,,,,,,,,Comoros,Sub-Saharan Africa,138.0,3.956,,0.27509,0.60323,0.29981,0.15412,0.18437,2.25632,3.86,4.052,,,,,,,,
910,,,,,,,,,,,0.20338,,,,,,,,,,,,,,Ivory Coast,Sub-Saharan Africa,139.0,3.916,,0.55507,0.57576,0.04476,0.40663,0.1553,1.97478,3.826,4.006,,,,,,,,
911,,,,,,,,,,,0.40339,,,,,,,,,,,,,,Cambodia,Southeastern Asia,140.0,3.907,,0.55604,0.5375,0.42494,0.58852,0.08092,1.31573,3.798,4.016,,,,,,,,
912,,,,,,,,,,,0.12071,,,,,,,,,,,,,,Angola,Sub-Saharan Africa,141.0,3.866,,0.84731,0.66366,0.04991,0.00589,0.08434,2.09459,3.753,3.979,,,,,,,,
913,,,,,,,,,,,0.2097,,,,,,,,,,,,,,Niger,Sub-Saharan Africa,142.0,3.856,,0.1327,0.6053,0.26162,0.38041,0.17176,2.09469,3.781,3.931,,,,,,,,
914,,,,,,,,,,,0.25899,,,,,,,,,,,,,,South Sudan,Sub-Saharan Africa,143.0,3.832,,0.39394,0.18519,0.15781,0.19662,0.13015,2.50929,3.596,4.068,,,,,,,,
915,,,,,,,,,,,0.18667,,,,,,,,,,,,,,Chad,Sub-Saharan Africa,144.0,3.763,,0.42214,0.63178,0.03824,0.12807,0.04952,2.30637,3.672,3.854,,,,,,,,
916,,,,,,,,,,,0.24353,,,,,,,,,,,,,,Burkina Faso,Sub-Saharan Africa,145.0,3.739,,0.31995,0.63054,0.21297,0.3337,0.12533,1.87319,3.647,3.831,,,,,,,,
917,,,,,,,,,,,0.27102,,,,,,,,,,,,,,Uganda,Sub-Saharan Africa,145.0,3.739,,0.34719,0.90981,0.19625,0.43653,0.06442,1.51416,3.629,3.849,,,,,,,,
918,,,,,,,,,,,0.09821,,,,,,,,,,,,,,Yemen,Middle East and Northern Africa,147.0,3.724,,0.57939,0.47493,0.31048,0.2287,0.05892,1.97295,3.621,3.827,,,,,,,,
919,,,,,,,,,,,0.2204,,,,,,,,,,,,,,Madagascar,Sub-Saharan Africa,148.0,3.695,,0.27954,0.46115,0.37109,0.13684,0.07506,2.15075,3.621,3.769,,,,,,,,
920,,,,,,,,,,,0.31472,,,,,,,,,,,,,,Tanzania,Sub-Saharan Africa,149.0,3.666,,0.47155,0.77623,0.357,0.3176,0.05099,1.37769,3.561,3.771,,,,,,,,
921,,,,,,,,,,,0.24063,,,,,,,,,,,,,,Liberia,Sub-Saharan Africa,150.0,3.622,,0.10706,0.50353,0.23165,0.25748,0.04852,2.23284,3.463,3.781,,,,,,,,
922,,,,,,,,,,,0.29914,,,,,,,,,,,,,,Guinea,Sub-Saharan Africa,151.0,3.607,,0.22415,0.3109,0.18829,0.30953,0.1192,2.15604,3.533,3.681,,,,,,,,
923,,,,,,,,,,,0.23552,,,,,,,,,,,,,,Rwanda,Sub-Saharan Africa,152.0,3.515,,0.32846,0.61586,0.31865,0.5432,0.50521,0.96819,3.444,3.586,,,,,,,,
924,,,,,,,,,,,0.2018,,,,,,,,,,,,,,Benin,Sub-Saharan Africa,153.0,3.484,,0.39499,0.10419,0.21028,0.39747,0.06681,2.10812,3.404,3.564,,,,,,,,
925,,,,,,,,,,,0.31268,,,,,,,,,,,,,,Afghanistan,Southern Asia,154.0,3.36,,0.38227,0.11037,0.17344,0.1643,0.07112,2.14558,3.288,3.432,,,,,,,,
926,,,,,,,,,,,0.17517,,,,,,,,,,,,,,Togo,Sub-Saharan Africa,155.0,3.303,,0.28123,0.0,0.24811,0.34678,0.11587,2.1354,3.192,3.414,,,,,,,,
927,,,,,,,,,,,0.48397,,,,,,,,,,,,,,Syria,Middle East and Northern Africa,156.0,3.069,,0.74719,0.14866,0.62994,0.06912,0.17233,0.81789,2.936,3.202,,,,,,,,
928,,,,,,,,,,,0.2029,,,,,,,,,,,,,,Burundi,Sub-Saharan Africa,157.0,2.905,,0.06831,0.23442,0.15747,0.0432,0.09419,2.10404,2.732,3.078,,,,,,,,
929,,,,,,,,,,,0.36201223731041,,,,,,,,,,,,,,Norway,,,,,,1.53352355957031,,0.635422587394714,,,,,1.0,7.53700017929077,7.59444482058287,7.47955553799868,1.61646318435669,0.796666502952576,0.315963834524155,2.27702665328979
930,,,,,,,,,,,0.355280488729477,,,,,,,,,,,,,,Denmark,,,,,,1.55112159252167,,0.626006722450256,,,,,2.0,7.52199983596802,7.58172806486487,7.46227160707116,1.48238301277161,0.792565524578094,0.40077006816864,2.31370735168457
931,,,,,,,,,,,0.475540220737457,,,,,,,,,,,,,,Iceland,,,,,,1.6105740070343,,0.627162635326385,,,,,3.0,7.50400018692017,7.62203047305346,7.38596990078688,1.480633020401,0.833552122116089,0.153526559472084,2.32271528244019
932,,,,,,,,,,,0.290549278259277,,,,,,,,,,,,,,Switzerland,,,,,,1.51691174507141,,0.620070576667786,,,,,4.0,7.49399995803833,7.56177242040634,7.42622749567032,1.56497955322266,0.858131289482117,0.367007285356522,2.2767162322998
933,,,,,,,,,,,0.24548277258873,,,,,,,,,,,,,,Finland,,,,,,1.5402467250824,,0.617950856685638,,,,,5.0,7.4689998626709,7.52754207581282,7.41045764952898,1.44357192516327,0.80915766954422,0.38261154294014,2.4301815032959
934,,,,,,,,,,,0.470489829778671,,,,,,,,,,,,,,Netherlands,,,,,,1.42893922328949,,0.585384488105774,,,,,6.0,7.3769998550415,7.42742584124207,7.32657386884093,1.50394463539124,0.810696125030518,0.282661825418472,2.29480409622192
935,,,,,,,,,,,0.435539722442627,,,,,,,,,,,,,,Canada,,,,,,1.48134899139404,,0.611100912094116,,,,,7.0,7.31599998474121,7.38440283536911,7.24759713411331,1.47920441627502,0.83455765247345,0.287371516227722,2.18726444244385
936,,,,,,,,,,,0.500005125999451,,,,,,,,,,,,,,New Zealand,,,,,,1.54819512367249,,0.614062130451202,,,,,8.0,7.31400012969971,7.3795104418695,7.24848981752992,1.40570604801178,0.816759705543518,0.382816702127457,2.0464563369751
937,,,,,,,,,,,0.385399252176285,,,,,,,,,,,,,,Sweden,,,,,,1.47816216945648,,0.612924098968506,,,,,9.0,7.28399991989136,7.34409487739205,7.22390496239066,1.49438726902008,0.830875158309937,0.384398728609085,2.09753799438477
938,,,,,,,,,,,0.477699249982834,,,,,,,,,,,,,,Australia,,,,,,1.51004195213318,,0.601607382297516,,,,,10.0,7.28399991989136,7.35665122494102,7.2113486148417,1.484414935112,0.84388679265976,0.301183730363846,2.06521081924438
939,,,,,,,,,,,0.330082654953003,,,,,,,,,,,,,,Israel,,,,,,1.37628996372223,,0.405988603830338,,,,,11.0,7.21299982070923,7.27985325649381,7.14614638492465,1.37538242340088,0.83840399980545,0.0852421000599861,2.80175733566284
940,,,,,,,,,,,0.214613229036331,,,,,,,,,,,,,,Costa Rica,,,,,,1.41640365123749,,0.580131649971008,,,,,12.0,7.0789999961853,7.16811166629195,6.98988832607865,1.10970628261566,0.759509265422821,0.100106589496136,2.89863920211792
941,,,,,,,,,,,0.316472321748734,,,,,,,,,,,,,,Austria,,,,,,1.4599449634552,,0.567766189575195,,,,,13.0,7.00600004196167,7.07066981211305,6.94133027181029,1.48709726333618,0.815328419208527,0.221060365438461,2.1385064125061
942,,,,,,,,,,,0.392578780651093,,,,,,,,,,,,,,United States,,,,,,1.41992056369781,,0.505740523338318,,,,,14.0,6.99300003051758,7.07465674757957,6.91134331345558,1.54625928401947,0.77428662776947,0.135638788342476,2.2181134223938
943,,,,,,,,,,,0.42785832285881,,,,,,,,,,,,,,Ireland,,,,,,1.55823111534119,,0.573110342025757,,,,,15.0,6.97700023651123,7.04335166752338,6.91064880549908,1.53570663928986,0.80978262424469,0.29838815331459,1.77386903762817
944,,,,,,,,,,,0.336269170045853,,,,,,,,,,,,,,Germany,,,,,,1.47252035140991,,0.562511384487152,,,,,16.0,6.95100021362305,7.00538156926632,6.89661885797977,1.48792338371277,0.798950731754303,0.276731938123703,2.01576995849609
945,,,,,,,,,,,0.231503337621689,,,,,,,,,,,,,,Belgium,,,,,,1.46231269836426,,0.539770722389221,,,,,17.0,6.89099979400635,6.95582075044513,6.82617883756757,1.46378076076508,0.818091869354248,0.251343131065369,2.12421035766602
946,,,,,,,,,,,0.283180981874466,,,,,,,,,,,,,,Luxembourg,,,,,,1.45758366584778,,0.59662789106369,,,,,18.0,6.86299991607666,6.92368609987199,6.80231373228133,1.74194359779358,0.845089495182037,0.31883442401886,1.61951208114624
947,,,,,,,,,,,0.492774158716202,,,,,,,,,,,,,,United Kingdom,,,,,,1.49646008014679,,0.508190035820007,,,,,19.0,6.71400022506714,6.78379176110029,6.64420868903399,1.44163393974304,0.805335938930511,0.265428066253662,1.70414352416992
948,,,,,,,,,,,0.326662421226501,,,,,,,,,,,,,,Chile,,,,,,1.28402495384216,,0.376895278692245,,,,,20.0,6.65199995040894,6.73925056010485,6.56474934071302,1.25278460979462,0.819479703903198,0.0822879821062088,2.50958585739136
949,,,,,,,,,,,0.3609419465065,,,,,,,,,,,,,,United Arab Emirates,,,,,,1.26641023159027,,0.60834527015686,,,,,21.0,6.64799976348877,6.72204730376601,6.57395222321153,1.62634336948395,0.726798236370087,0.324489563703537,1.734703540802
950,,,,,,,,,,,0.16234989464283,,,,,,,,,,,,,,Brazil,,,,,,1.43130600452423,,0.437453746795654,,,,,22.0,6.63500022888184,6.72546950161457,6.5445309561491,1.10735321044922,0.616552352905273,0.111092761158943,2.76926708221436
951,,,,,,,,,,,0.0881067588925362,,,,,,,,,,,,,,Czech Republic,,,,,,1.43388521671295,,0.490946173667908,,,,,23.0,6.60900020599365,6.68386246263981,6.5341379493475,1.35268235206604,0.754444003105164,0.0368729270994663,2.45186185836792
952,,,,,,,,,,,0.109457060694695,,,,,,,,,,,,,,Argentina,,,,,,1.44045114517212,,0.494519203901291,,,,,24.0,6.59899997711182,6.69008508607745,6.50791486814618,1.18529546260834,0.695137083530426,0.059739887714386,2.61400532722473
953,,,,,,,,,,,0.120990432798862,,,,,,,,,,,,,,Mexico,,,,,,1.210862159729,,0.412730008363724,,,,,25.0,6.57800006866455,6.67114890769124,6.48485122963786,1.15318381786346,0.709978997707367,0.132774114608765,2.83715486526489
954,,,,,,,,,,,0.345965981483459,,,,,,,,,,,,,,Singapore,,,,,,1.35381436347961,,0.549840569496155,,,,,26.0,6.57200002670288,6.63672306910157,6.50727698430419,1.69227766990662,0.949492394924164,0.46430778503418,1.21636199951172
